站点编号,时间,出力(MW)
f1,2023-5-4 9:30,3.1072593308049172
f1,2023-5-4 9:45,3.3027922046554887
f1,2023-5-4 10:00,3.5548417656227844
f1,2023-5-4 10:15,3.7924751690246508
f1,2023-5-4 10:30,4.337430230836288
f1,2023-5-4 10:45,5.20230583077122
f1,2023-5-4 11:00,6.09356909456015
f1,2023-5-4 11:15,8.427963732435853
f1,2023-5-4 11:30,10.599496478418544
f1,2023-5-4 11:45,13.21965411229382
f1,2023-5-4 12:00,16.39472954060552
f1,2023-5-4 12:15,19.656311166913387
f1,2023-5-4 12:30,21.40990198639428
f1,2023-5-4 12:45,22.254329682553987
f1,2023-5-4 13:00,22.529539303044892
f1,2023-5-4 13:15,23.454179164276923
f1,2023-5-4 13:30,24.13916591990555
f1,2023-5-4 13:45,24.90272689111352
f1,2023-5-4 14:00,24.678957215654748
f1,2023-5-4 14:15,25.90088381788274
f1,2023-5-4 14:30,26.46991554692277
f1,2023-5-4 14:45,26.77119356076134
f1,2023-5-4 15:00,27.729081894362714
f1,2023-5-4 15:15,27.9439082058372
f1,2023-5-4 15:30,27.753790476785305
f1,2023-5-4 15:45,28.017443525386316
f1,2023-5-4 16:00,28.41432796913619
f1,2023-5-4 16:15,28.781243409050006
f1,2023-5-4 16:30,28.86322751290149
f1,2023-5-4 16:45,28.545435470556605
f1,2023-5-4 17:00,28.265816921228144
f1,2023-5-4 17:15,28.221140844694045
f1,2023-5-4 17:30,28.371314426375946
f1,2023-5-4 17:45,27.76749645437223
f1,2023-5-4 18:00,27.888716426282645
f1,2023-5-4 18:15,27.743997681861263
f1,2023-5-4 18:30,27.650923558507763
f1,2023-5-4 18:45,27.378426288341522
f1,2023-5-4 19:00,27.576025079741765
f1,2023-5-4 19:15,27.67743763796779
f1,2023-5-4 19:30,27.15395024389198
f1,2023-5-4 19:45,26.558252995499167
f1,2023-5-4 20:00,26.040000011068997
f1,2023-5-4 20:15,26.874704646029826
f1,2023-5-4 20:30,25.603074125264904
f1,2023-5-4 20:45,25.679445423831293
f1,2023-5-4 21:00,24.49914876852278
f1,2023-5-4 21:15,23.78485518781015
f1,2023-5-4 21:30,22.67371893688588
f1,2023-5-4 21:45,21.674241883815906
f1,2023-5-4 22:00,20.136348291164786
f1,2023-5-4 22:15,19.30559437075823
f1,2023-5-4 22:30,18.81583980640115
f1,2023-5-4 22:45,18.075965867001806
f1,2023-5-4 23:00,18.2072658834668
f1,2023-5-4 23:15,18.193791924744495
f1,2023-5-4 23:30,18.58138317576282
f1,2023-5-4 23:45,18.443675620854165
f1,2023-5-5 0:00,18.18825349031651
f1,2023-5-5 0:15,18.228486587405634
f1,2023-5-5 0:30,18.203709967780803
f1,2023-5-5 0:45,18.06426506276709
f1,2023-5-5 1:00,17.85452262110087
f1,2023-5-5 1:15,17.74960132127083
f1,2023-5-5 1:30,18.141685485954085
f1,2023-5-5 1:45,18.388255019996464
f1,2023-5-5 2:00,17.700231785107825
f1,2023-5-5 2:15,16.980794755462455
f1,2023-5-5 2:30,16.763688636401653
f1,2023-5-5 2:45,16.591356463373707
f1,2023-5-5 3:00,16.906426696412787
f1,2023-5-5 3:15,16.865837624082392
f1,2023-5-5 3:30,17.126155100423468
f1,2023-5-5 3:45,17.276128839197487
f1,2023-5-5 4:00,18.02016339344309
f1,2023-5-5 4:15,18.081998853628377
f1,2023-5-5 4:30,17.820866230437268
f1,2023-5-5 4:45,18.045421626798248
f1,2023-5-5 5:00,19.160094549133802
f1,2023-5-5 5:15,19.592942426852424
f1,2023-5-5 5:30,20.48120650004074
f1,2023-5-5 5:45,20.95313584245237
f1,2023-5-5 6:00,21.729463934762116
f1,2023-5-5 6:15,22.68630018219981
f1,2023-5-5 6:30,24.426143605251205
f1,2023-5-5 6:45,25.601944841571733
f1,2023-5-5 7:00,26.12620682030484
f1,2023-5-5 7:15,26.972651043755462
f1,2023-5-5 7:30,27.243475835825684
f1,2023-5-5 7:45,27.34001993237402
f1,2023-5-5 8:00,27.488672791479107
f1,2023-5-5 8:15,27.881157387153962
f1,2023-5-5 8:30,28.290895714421588
f1,2023-5-5 8:45,28.353209652912277
f1,2023-5-5 9:00,28.68154022227872
f1,2023-5-5 9:15,28.75966863433679
f1,2023-5-5 9:30,28.919442793732415
f1,2023-5-5 9:45,28.95489197781634
f1,2023-5-5 10:00,28.857543174595826
f1,2023-5-5 10:15,28.61972461366366
f1,2023-5-5 10:30,28.67826344671513
f1,2023-5-5 10:45,28.664592609546894
f1,2023-5-5 11:00,29.021332268658156
f1,2023-5-5 11:15,29.53013657168073
f1,2023-5-5 11:30,29.58237500441969
f1,2023-5-5 11:45,29.928698605925014
f1,2023-5-5 12:00,31.50069918776714
f1,2023-5-5 12:15,31.135848987834407
f1,2023-5-5 12:30,31.01326281956952
f1,2023-5-5 12:45,30.53502682367822
f1,2023-5-5 13:00,30.406197438720405
f1,2023-5-5 13:15,30.133704466607604
f1,2023-5-5 13:30,30.600460803527803
f1,2023-5-5 13:45,30.085621414998023
f1,2023-5-5 14:00,30.014570167315515
f1,2023-5-5 14:15,30.475241133473716
f1,2023-5-5 14:30,31.309362492512886
f1,2023-5-5 14:45,31.43788185688871
f1,2023-5-5 15:00,30.83531946910498
f1,2023-5-5 15:15,31.200475046127764
f1,2023-5-5 15:30,31.38410005853578
f1,2023-5-5 15:45,31.615301527671114
f1,2023-5-5 16:00,31.602996966889002
f1,2023-5-5 16:15,31.526882733566744
f1,2023-5-5 16:30,31.560580477342054
f1,2023-5-5 16:45,31.130415383326405
f1,2023-5-5 17:00,30.642575949568656
f1,2023-5-5 17:15,29.66503724516295
f1,2023-5-5 17:30,28.474913700294465
f1,2023-5-5 17:45,28.063494968499633
f1,2023-5-5 18:00,27.6506814964602
f1,2023-5-5 18:15,27.48149178068362
f1,2023-5-5 18:30,26.871913918113005
f1,2023-5-5 18:45,26.590190613555492
f1,2023-5-5 19:00,26.397133221406783
f1,2023-5-5 19:15,25.440754643655787
f1,2023-5-5 19:30,23.86436468891152
f1,2023-5-5 19:45,23.52895609943322
f1,2023-5-5 20:00,21.77760205481876
f1,2023-5-5 20:15,19.545071414753032
f1,2023-5-5 20:30,18.946374837104948
f1,2023-5-5 20:45,16.720902269077953
f1,2023-5-5 21:00,15.263511349813045
f1,2023-5-5 21:15,14.32915428230542
f1,2023-5-5 21:30,14.913218389972275
f1,2023-5-5 21:45,16.58610886704551
f1,2023-5-5 22:00,18.734384722671898
f1,2023-5-5 22:15,23.33832482901191
f1,2023-5-5 22:30,25.415076034492422
f1,2023-5-5 22:45,26.439208162330367
f1,2023-5-5 23:00,26.43344038091883
f1,2023-5-5 23:15,25.774848105451635
f1,2023-5-5 23:30,23.53599973732271
f1,2023-5-5 23:45,19.53468352920452
f1,2023-5-6 0:00,16.938330513304756
f1,2023-5-6 0:15,14.739960368178277
f1,2023-5-6 0:30,13.575119865654576
f1,2023-5-6 0:45,12.974599561449352
f1,2023-5-6 1:00,12.834820743561487
f1,2023-5-6 1:15,12.71724671535241
f1,2023-5-6 1:30,12.667452051588889
f1,2023-5-6 1:45,12.547475822519587
f1,2023-5-6 2:00,11.628503523962927
f1,2023-5-6 2:15,11.42427040616799
f1,2023-5-6 2:30,11.583800707343965
f1,2023-5-6 2:45,11.953391517797709
f1,2023-5-6 3:00,12.880759373474625
f1,2023-5-6 3:15,14.373742932873553
f1,2023-5-6 3:30,14.869072655671651
f1,2023-5-6 3:45,14.898927538606678
f1,2023-5-6 4:00,14.994170979517314
f1,2023-5-6 4:15,13.324616152723115
f1,2023-5-6 4:30,11.45959036264998
f1,2023-5-6 4:45,9.643840767789113
f1,2023-5-6 5:00,8.867595380855978
f1,2023-5-6 5:15,8.433868541582019
f1,2023-5-6 5:30,8.412190451508117
f1,2023-5-6 5:45,8.866775562349163
f1,2023-5-6 6:00,8.983188762514768
f1,2023-5-6 6:15,8.588305600215762
f1,2023-5-6 6:30,8.773188080705797
f1,2023-5-6 6:45,8.871215556885701
f1,2023-5-6 7:00,9.272590408912023
f1,2023-5-6 7:15,9.726476803189971
f1,2023-5-6 7:30,10.131209136636127
f1,2023-5-6 7:45,11.141994048861784
f1,2023-5-6 8:00,10.858719346013949
f1,2023-5-6 8:15,10.480237490657995
f1,2023-5-6 8:30,9.960313098531598
f1,2023-5-6 8:45,9.006077378529932
f1,2023-5-6 9:00,8.846675777404934
f1,2023-5-6 9:15,8.70520958745876
f1,2023-5-6 9:30,8.784858491452274
f1,2023-5-6 9:45,8.774451308076506
f1,2023-5-6 10:00,8.776006251855721
f1,2023-5-6 10:15,8.89813113267584
f1,2023-5-6 10:30,8.923509187599235
f1,2023-5-6 10:45,9.118896540942053
f1,2023-5-6 11:00,8.514714293920944
f1,2023-5-6 11:15,8.204153661851388
f1,2023-5-6 11:30,7.4849859009112425
f1,2023-5-6 11:45,7.371847584899258
f1,2023-5-6 12:00,6.989047329622085
f1,2023-5-6 12:15,7.498915448018372
f1,2023-5-6 12:30,8.105623628070724
f1,2023-5-6 12:45,8.900026906577775
f1,2023-5-6 13:00,9.141044798369306
f1,2023-5-6 13:15,10.447610541503543
f1,2023-5-6 13:30,10.89201089548905
f1,2023-5-6 13:45,11.716025907204255
f1,2023-5-6 14:00,13.729570388224467
f1,2023-5-6 14:15,14.966701940835623
f1,2023-5-6 14:30,17.71915697700947
f1,2023-5-6 14:45,21.187397928057102
f1,2023-5-6 15:00,23.53434818545072
f1,2023-5-6 15:15,24.31274274793612
f1,2023-5-6 15:30,24.82455034930516
f1,2023-5-6 15:45,24.743042809349618
f1,2023-5-6 16:00,24.776433853555172
f1,2023-5-6 16:15,25.321864785352567
f1,2023-5-6 16:30,25.729314039171523
f1,2023-5-6 16:45,26.279997008021667
f1,2023-5-6 17:00,26.26789783884234
f1,2023-5-6 17:15,26.124708897642513
f1,2023-5-6 17:30,25.648678104037707
f1,2023-5-6 17:45,25.762940888024474
f1,2023-5-6 18:00,26.590763264944457
f1,2023-5-6 18:15,26.651676239979675
f1,2023-5-6 18:30,27.918209270684233
f1,2023-5-6 18:45,28.68569201382877
f1,2023-5-6 19:00,28.832693474763182
f1,2023-5-6 19:15,28.297569303250118
f1,2023-5-6 19:30,28.062822843490082
f1,2023-5-6 19:45,27.979228732384293
f1,2023-5-6 20:00,27.53624393909778
f1,2023-5-6 20:15,26.67281090855695
f1,2023-5-6 20:30,25.2094496452776
f1,2023-5-6 20:45,25.1493833346286
f1,2023-5-6 21:00,24.520019847864226
f1,2023-5-6 21:15,24.365773134590025
f1,2023-5-6 21:30,24.331419735663673
f1,2023-5-6 21:45,24.467136267678146
f1,2023-5-6 22:00,23.982258784107543
f1,2023-5-6 22:15,23.251136478300523
f1,2023-5-6 22:30,21.823757635167553
f1,2023-5-6 22:45,20.875055425830553
f1,2023-5-6 23:00,19.806220890871526
f1,2023-5-6 23:15,17.902290832238368
f1,2023-5-6 23:30,16.71148697302535
f1,2023-5-6 23:45,15.832349593591399
f1,2023-5-7 0:00,15.17470097451272
f1,2023-5-7 0:15,13.329147259932224
f1,2023-5-7 0:30,12.015385552278104
f1,2023-5-7 0:45,11.005980181925866
f1,2023-5-7 1:00,9.330669081699355
f1,2023-5-7 1:15,8.808927254324303
f1,2023-5-7 1:30,8.495712194275274
f1,2023-5-7 1:45,8.853500712902886
f1,2023-5-7 2:00,8.736984885864612
f1,2023-5-7 2:15,9.248984765850931
f1,2023-5-7 2:30,9.865380183739969
f1,2023-5-7 2:45,9.649038005318623
f1,2023-5-7 3:00,8.489974775607656
f1,2023-5-7 3:15,6.892700970854898
f1,2023-5-7 3:30,5.050655512887265
f1,2023-5-7 3:45,2.987533284648109
f1,2023-5-7 4:00,2.519628268701194
f1,2023-5-7 4:15,2.6933982638346325
f1,2023-5-7 4:30,3.5189477702304144
f1,2023-5-7 4:45,5.417800119032677
f1,2023-5-7 5:00,7.083635709321301
f1,2023-5-7 5:15,8.90830752160073
f1,2023-5-7 5:30,12.210164748103862
f1,2023-5-7 5:45,15.084619211589382
f1,2023-5-7 6:00,17.874014003184968
f1,2023-5-7 6:15,17.427195577534135
f1,2023-5-7 6:30,15.5252906022784
f1,2023-5-7 6:45,15.45478925720024
f1,2023-5-7 7:00,14.93274226996105
f1,2023-5-7 7:15,15.614285906466456
f1,2023-5-7 7:30,17.27491100020322
f1,2023-5-7 7:45,18.446709539335142
f1,2023-5-7 8:00,20.076716556740664
f1,2023-5-7 8:15,20.25471248476005
f1,2023-5-7 8:30,20.156127734633834
f1,2023-5-7 8:45,19.49107021765846
f1,2023-5-7 9:00,19.366689770039486
f1,2023-5-7 9:15,19.29937684586603
f1,2023-5-7 9:30,19.11187895989209
f1,2023-5-7 9:45,18.626786074646677
f1,2023-5-7 10:00,18.33515946952243
f1,2023-5-7 10:15,18.15434679637815
f1,2023-5-7 10:30,17.293259454389172
f1,2023-5-7 10:45,16.426173947276954
f1,2023-5-7 11:00,15.110732976739554
f1,2023-5-7 11:15,14.01872372863362
f1,2023-5-7 11:30,12.407104693182998
f1,2023-5-7 11:45,11.108735760991884
f1,2023-5-7 12:00,9.937553931968619
f1,2023-5-7 12:15,8.69375667747783
f1,2023-5-7 12:30,7.607656325307175
f1,2023-5-7 12:45,6.882294784920876
f1,2023-5-7 13:00,6.004255393526816
f1,2023-5-7 13:15,5.117412843084908
f1,2023-5-7 13:30,4.712204071970797
f1,2023-5-7 13:45,3.9890208731204484
