站点编号,时间,出力(MW)
f1,2023-5-1 12:45,9.517487160428754
f1,2023-5-1 13:00,8.753247831086
f1,2023-5-1 13:15,8.388682960925749
f1,2023-5-1 13:30,8.890102808993683
f1,2023-5-1 13:45,9.5973967123465
f1,2023-5-1 14:00,9.511103592516594
f1,2023-5-1 14:15,9.367336377893785
f1,2023-5-1 14:30,10.017035590868867
f1,2023-5-1 14:45,9.612514034814565
f1,2023-5-1 15:00,8.2990566936043
f1,2023-5-1 15:15,8.031837222333674
f1,2023-5-1 15:30,8.494978897799959
f1,2023-5-1 15:45,8.120532033465771
f1,2023-5-1 16:00,7.419114718432059
f1,2023-5-1 16:15,8.793036686776466
f1,2023-5-1 16:30,9.473105873032193
f1,2023-5-1 16:45,9.20781305938609
f1,2023-5-1 17:00,9.279505752166363
f1,2023-5-1 17:15,9.436840657549755
f1,2023-5-1 17:30,10.011571754274435
f1,2023-5-1 17:45,10.30385269158293
f1,2023-5-1 18:00,10.666375662855078
f1,2023-5-1 18:15,10.643531447078542
f1,2023-5-1 18:30,10.581888794052832
f1,2023-5-1 18:45,10.36895729274888
f1,2023-5-1 19:00,11.233803546354732
f1,2023-5-1 19:15,11.284654054466769
f1,2023-5-1 19:30,11.133376869751825
f1,2023-5-1 19:45,11.427530653335015
f1,2023-5-1 20:00,11.356501781725193
f1,2023-5-1 20:15,11.137702147385573
f1,2023-5-1 20:30,11.867606739684947
f1,2023-5-1 20:45,11.558353494197494
f1,2023-5-1 21:00,10.69049566881434
f1,2023-5-1 21:15,10.74675964889517
f1,2023-5-1 21:30,11.302705071079378
f1,2023-5-1 21:45,11.511185706853091
f1,2023-5-1 22:00,12.057001858754415
f1,2023-5-1 22:15,12.530296023941652
f1,2023-5-1 22:30,12.167217716038559
f1,2023-5-1 22:45,11.946618592930335
f1,2023-5-1 23:00,11.560237654899414
f1,2023-5-1 23:15,12.483010323150925
f1,2023-5-1 23:30,14.106490042772752
f1,2023-5-1 23:45,15.168790233952702
f1,2023-5-2 0:00,18.5707241814817
f1,2023-5-2 0:15,20.105639820946838
f1,2023-5-2 0:30,19.956017818066485
f1,2023-5-2 0:45,20.409780539070173
f1,2023-5-2 1:00,22.32707298286991
f1,2023-5-2 1:15,21.958478324775662
f1,2023-5-2 1:30,21.498758341650852
f1,2023-5-2 1:45,20.900194795370503
f1,2023-5-2 2:00,19.41979381327389
f1,2023-5-2 2:15,19.64253325554708
f1,2023-5-2 2:30,18.760371496876292
f1,2023-5-2 2:45,18.974379963521272
f1,2023-5-2 3:00,17.60332790334615
f1,2023-5-2 3:15,17.367518188626075
f1,2023-5-2 3:30,17.92466249078573
f1,2023-5-2 3:45,18.4393392068476
f1,2023-5-2 4:00,18.83059022305282
f1,2023-5-2 4:15,20.714094576771764
f1,2023-5-2 4:30,20.85536151218556
f1,2023-5-2 4:45,21.162268033922366
f1,2023-5-2 5:00,20.846881556127045
f1,2023-5-2 5:15,20.76829111420976
f1,2023-5-2 5:30,21.46499820398571
f1,2023-5-2 5:45,21.765158544783244
f1,2023-5-2 6:00,22.449848663731487
f1,2023-5-2 6:15,22.22205658922766
f1,2023-5-2 6:30,22.327250107255818
f1,2023-5-2 6:45,22.432172636680694
f1,2023-5-2 7:00,22.09337757338961
f1,2023-5-2 7:15,19.406137504912323
f1,2023-5-2 7:30,17.996125003994422
f1,2023-5-2 7:45,18.401561186694067
f1,2023-5-2 8:00,19.84631198501814
f1,2023-5-2 8:15,20.721331082448653
f1,2023-5-2 8:30,20.06501211844022
f1,2023-5-2 8:45,19.506785976335678
f1,2023-5-2 9:00,20.694914853856787
f1,2023-5-2 9:15,19.885880941668674
f1,2023-5-2 9:30,20.178022652548286
f1,2023-5-2 9:45,21.0980210379644
f1,2023-5-2 10:00,20.059409821115025
f1,2023-5-2 10:15,19.050607060260717
f1,2023-5-2 10:30,19.211040372511043
f1,2023-5-2 10:45,19.896095503356985
f1,2023-5-2 11:00,21.60163864849156
f1,2023-5-2 11:15,20.504140345226972
f1,2023-5-2 11:30,21.033073500089728
f1,2023-5-2 11:45,20.95341738091527
f1,2023-5-2 12:00,22.284069098898044
f1,2023-5-2 12:15,22.542011369947247
f1,2023-5-2 12:30,23.21338475603469
f1,2023-5-2 12:45,22.904165161144192
f1,2023-5-2 13:00,22.62532967496425
f1,2023-5-2 13:15,22.97061229090535
f1,2023-5-2 13:30,22.815287612117494
f1,2023-5-2 13:45,22.492212569413077
f1,2023-5-2 14:00,22.26874934593005
f1,2023-5-2 14:15,21.071486545099745
f1,2023-5-2 14:30,19.508386815281238
f1,2023-5-2 14:45,17.572662273282155
f1,2023-5-2 15:00,17.206079636473547
f1,2023-5-2 15:15,16.537443155992037
f1,2023-5-2 15:30,16.92329827654696
f1,2023-5-2 15:45,16.101680835996802
f1,2023-5-2 16:00,15.566152154649409
f1,2023-5-2 16:15,15.75889951017497
f1,2023-5-2 16:30,15.855701001907196
f1,2023-5-2 16:45,15.797165202569314
f1,2023-5-2 17:00,15.79637904485159
f1,2023-5-2 17:15,15.902604340085398
f1,2023-5-2 17:30,15.750692785503071
f1,2023-5-2 17:45,15.919830438184286
f1,2023-5-2 18:00,16.033630893237625
f1,2023-5-2 18:15,16.10964866566506
f1,2023-5-2 18:30,16.500824866317018
f1,2023-5-2 18:45,16.09854404002059
f1,2023-5-2 19:00,15.566596758631555
f1,2023-5-2 19:15,15.680655505609074
f1,2023-5-2 19:30,16.09965332528433
f1,2023-5-2 19:45,15.870374965814166
f1,2023-5-2 20:00,15.477488036958018
f1,2023-5-2 20:15,14.991959565584601
f1,2023-5-2 20:30,15.228399397627264
f1,2023-5-2 20:45,15.273712839034662
f1,2023-5-2 21:00,15.764146423321737
f1,2023-5-2 21:15,15.726470140660876
f1,2023-5-2 21:30,16.20596964362545
f1,2023-5-2 21:45,15.628327963294552
f1,2023-5-2 22:00,15.810185789027539
f1,2023-5-2 22:15,18.417112262685656
f1,2023-5-2 22:30,18.171621985450642
f1,2023-5-2 22:45,17.440331327409936
f1,2023-5-2 23:00,16.452003027977522
f1,2023-5-2 23:15,14.102221118828394
f1,2023-5-2 23:30,12.867259467212483
f1,2023-5-2 23:45,11.490182941430902
f1,2023-5-3 0:00,12.154330892586078
f1,2023-5-3 0:15,12.032902346910578
f1,2023-5-3 0:30,12.031391294096071
f1,2023-5-3 0:45,12.47976775400851
f1,2023-5-3 1:00,12.331251198878128
f1,2023-5-3 1:15,11.88600362659825
f1,2023-5-3 1:30,11.419734924263157
f1,2023-5-3 1:45,11.343181898380092
f1,2023-5-3 2:00,10.779958911096061
f1,2023-5-3 2:15,11.225639039924282
f1,2023-5-3 2:30,10.35437596916039
f1,2023-5-3 2:45,10.37689750210027
f1,2023-5-3 3:00,9.409233088628552
f1,2023-5-3 3:15,9.057015562482023
f1,2023-5-3 3:30,9.671953140390622
f1,2023-5-3 3:45,8.89658347374854
f1,2023-5-3 4:00,8.78604835472577
f1,2023-5-3 4:15,8.380971321620699
f1,2023-5-3 4:30,8.443775988178901
f1,2023-5-3 4:45,8.13886915920023
f1,2023-5-3 5:00,7.490841978075011
f1,2023-5-3 5:15,7.4234238423557395
f1,2023-5-3 5:30,7.1325504465954985
f1,2023-5-3 5:45,6.864106483702382
f1,2023-5-3 6:00,5.618980667881356
f1,2023-5-3 6:15,5.053049591433277
f1,2023-5-3 6:30,4.370991999867257
f1,2023-5-3 6:45,4.38256640072267
f1,2023-5-3 7:00,4.692113728677413
f1,2023-5-3 7:15,4.675535192037257
f1,2023-5-3 7:30,5.107358930772207
f1,2023-5-3 7:45,5.29511003352896
f1,2023-5-3 8:00,4.544928549093587
f1,2023-5-3 8:15,5.228465981881008
f1,2023-5-3 8:30,5.234366765262374
f1,2023-5-3 8:45,5.407505359111543
f1,2023-5-3 9:00,5.06977613927677
f1,2023-5-3 9:15,4.455211010905241
f1,2023-5-3 9:30,3.864447723906486
f1,2023-5-3 9:45,3.941577115217621
f1,2023-5-3 10:00,3.9102280675003116
f1,2023-5-3 10:15,3.58094838751707
f1,2023-5-3 10:30,2.906632015761835
f1,2023-5-3 10:45,2.1768968451883115
f1,2023-5-3 11:00,1.3810522501385258
f1,2023-5-3 11:15,1.2528874108871397
f1,2023-5-3 11:30,1.385281895664328
f1,2023-5-3 11:45,1.1199628200219074
f1,2023-5-3 12:00,1.128009572639885
f1,2023-5-3 12:15,0.9808454862354592
f1,2023-5-3 12:30,1.0948279629107698
f1,2023-5-3 12:45,1.7567492301741197
f1,2023-5-3 13:00,3.190475291556098
f1,2023-5-3 13:15,3.050297816717298
f1,2023-5-3 13:30,3.072593289902797
f1,2023-5-3 13:45,3.093704886371648
f1,2023-5-3 14:00,2.8973893371020765
f1,2023-5-3 14:15,3.323800981398051
f1,2023-5-3 14:30,3.3830003320506274
f1,2023-5-3 14:45,4.05595071107617
f1,2023-5-3 15:00,4.501771110776392
f1,2023-5-3 15:15,5.117022455873778
f1,2023-5-3 15:30,4.562368075865125
f1,2023-5-3 15:45,5.56919884682597
f1,2023-5-3 16:00,5.980281669213049
f1,2023-5-3 16:15,4.839439498168712
f1,2023-5-3 16:30,4.941482749317274
f1,2023-5-3 16:45,5.932184121520772
f1,2023-5-3 17:00,7.289391756592449
f1,2023-5-3 17:15,7.5395222299199185
f1,2023-5-3 17:30,7.218585307938016
f1,2023-5-3 17:45,6.862636834229272
f1,2023-5-3 18:00,6.925946563109305
f1,2023-5-3 18:15,7.351368163142401
f1,2023-5-3 18:30,6.956495937211338
f1,2023-5-3 18:45,7.425352866690645
f1,2023-5-3 19:00,7.132448600648176
f1,2023-5-3 19:15,6.48821485048134
f1,2023-5-3 19:30,6.675676526689614
f1,2023-5-3 19:45,5.809004214500731
f1,2023-5-3 20:00,5.50515163526801
f1,2023-5-3 20:15,4.842666011347158
f1,2023-5-3 20:30,6.120680670762809
f1,2023-5-3 20:45,5.803038802745034
f1,2023-5-3 21:00,5.578496358434508
f1,2023-5-3 21:15,6.346502858703615
f1,2023-5-3 21:30,6.997489883217485
f1,2023-5-3 21:45,6.8628570038684416
f1,2023-5-3 22:00,7.284637420370771
f1,2023-5-3 22:15,7.273057472115539
f1,2023-5-3 22:30,6.712937055050908
f1,2023-5-3 22:45,6.290187202135645
f1,2023-5-3 23:00,7.39172948480958
f1,2023-5-3 23:15,6.24279056521777
f1,2023-5-3 23:30,6.300294406702192
f1,2023-5-3 23:45,5.829826281659421
f1,2023-5-4 0:00,6.3899804805687594
f1,2023-5-4 0:15,5.524590668177831
f1,2023-5-4 0:30,5.400235531318836
f1,2023-5-4 0:45,4.923812612631066
f1,2023-5-4 1:00,4.6052378468184
f1,2023-5-4 1:15,3.9587682778382116
f1,2023-5-4 1:30,3.5698691328240324
f1,2023-5-4 1:45,3.69698056713721
f1,2023-5-4 2:00,3.6495379143196462
f1,2023-5-4 2:15,3.500188197920174
f1,2023-5-4 2:30,3.151546548627935
f1,2023-5-4 2:45,3.6060552288131893
f1,2023-5-4 3:00,3.454927206136561
f1,2023-5-4 3:15,3.818425856724242
f1,2023-5-4 3:30,3.672858028221821
f1,2023-5-4 3:45,3.5851145558374418
f1,2023-5-4 4:00,3.3948921903663134
f1,2023-5-4 4:15,2.8744271202593246
f1,2023-5-4 4:30,2.5724705789756586
f1,2023-5-4 4:45,2.8426220788963232
f1,2023-5-4 5:00,3.4822477673740053
f1,2023-5-4 5:15,3.5547434154112327
f1,2023-5-4 5:30,4.146886315191263
f1,2023-5-4 5:45,3.739326665280694
f1,2023-5-4 6:00,3.5053818942713
f1,2023-5-4 6:15,3.3007179121968613
f1,2023-5-4 6:30,3.3402251568522114
f1,2023-5-4 6:45,3.393721563808244
f1,2023-5-4 7:00,2.6206211062331324
f1,2023-5-4 7:15,2.903893909229326
f1,2023-5-4 7:30,3.2467537561673243
f1,2023-5-4 7:45,2.873387096563049
f1,2023-5-4 8:00,2.687040942529768
f1,2023-5-4 8:15,2.526076359894483
f1,2023-5-4 8:30,2.3694796819995543
f1,2023-5-4 8:45,2.4256131114265815
f1,2023-5-4 9:00,2.6543830978377225
f1,2023-5-4 9:15,2.776414450368455
f1,2023-5-4 9:30,3.5903768093970045
f1,2023-5-4 9:45,3.5128090678375936
f1,2023-5-4 10:00,3.92780931930392
f1,2023-5-4 10:15,3.770011890552694
f1,2023-5-4 10:30,4.374926774876165
f1,2023-5-4 10:45,4.957904285504174
f1,2023-5-4 11:00,5.639538443689533
f1,2023-5-4 11:15,8.39731626504476
f1,2023-5-4 11:30,8.614902129492966
f1,2023-5-4 11:45,9.659207159862174
f1,2023-5-4 12:00,10.580532096429915
f1,2023-5-4 12:15,12.878534854917056
f1,2023-5-4 12:30,13.123261710015774
f1,2023-5-4 12:45,13.1715849262253
f1,2023-5-4 13:00,11.688849667344627
f1,2023-5-4 13:15,12.089772971710413
f1,2023-5-4 13:30,13.222165200528059
f1,2023-5-4 13:45,14.314995722307021
f1,2023-5-4 14:00,16.03397809789501
f1,2023-5-4 14:15,16.26247332693691
f1,2023-5-4 14:30,17.94540780754911
f1,2023-5-4 14:45,18.810668530428167
f1,2023-5-4 15:00,21.71011271518642
f1,2023-5-4 15:15,22.981183847950152
f1,2023-5-4 15:30,24.900890187079977
f1,2023-5-4 15:45,26.503723976521922
f1,2023-5-4 16:00,27.99370534477032
f1,2023-5-4 16:15,27.722590860114643
f1,2023-5-4 16:30,27.83176656549407
f1,2023-5-4 16:45,27.023162893543184
f1,2023-5-4 17:00,26.089036256171212
f1,2023-5-4 17:15,25.742787090908493
f1,2023-5-4 17:30,26.25340372024725
f1,2023-5-4 17:45,23.951423361735415
f1,2023-5-4 18:00,24.036082549503927
f1,2023-5-4 18:15,24.028795200687828
f1,2023-5-4 18:30,24.006126131223027
f1,2023-5-4 18:45,24.447730801535144
f1,2023-5-4 19:00,24.899245163860883
f1,2023-5-4 19:15,23.686520234761613
f1,2023-5-4 19:30,24.08833175885939
f1,2023-5-4 19:45,23.575566038694973
f1,2023-5-4 20:00,23.67111190062881
f1,2023-5-4 20:15,22.062421441975687
f1,2023-5-4 20:30,18.799830762839782
f1,2023-5-4 20:45,17.88673303866052
f1,2023-5-4 21:00,15.004593776506027
f1,2023-5-4 21:15,13.651593191026398
f1,2023-5-4 21:30,12.913297005543999
f1,2023-5-4 21:45,13.395705619614162
f1,2023-5-4 22:00,15.116401263094144
f1,2023-5-4 22:15,17.53744914025266
f1,2023-5-4 22:30,18.731111248644726
f1,2023-5-4 22:45,18.65967124547595
f1,2023-5-4 23:00,19.881648462967824
f1,2023-5-4 23:15,19.227666420033867
f1,2023-5-4 23:30,17.536560379604786
f1,2023-5-4 23:45,16.571095225418528
f1,2023-5-5 0:00,16.886290460745794
f1,2023-5-5 0:15,17.30503556966784
f1,2023-5-5 0:30,16.370731244874847
f1,2023-5-5 0:45,16.22044392024897
f1,2023-5-5 1:00,17.748787709952406
f1,2023-5-5 1:15,18.38187633781029
f1,2023-5-5 1:30,18.91159782033632
f1,2023-5-5 1:45,19.053736464283034
f1,2023-5-5 2:00,19.67689524960344
f1,2023-5-5 2:15,19.51344400589212
f1,2023-5-5 2:30,18.37412259043241
f1,2023-5-5 2:45,17.810799038864445
f1,2023-5-5 3:00,17.074049909695802
f1,2023-5-5 3:15,16.57826252060849
f1,2023-5-5 3:30,19.268689618559
f1,2023-5-5 3:45,20.262380773535796
f1,2023-5-5 4:00,19.839121438355793
f1,2023-5-5 4:15,20.43408349197928
f1,2023-5-5 4:30,18.60601250196205
f1,2023-5-5 4:45,16.00948469267219
f1,2023-5-5 5:00,18.25760936996719
f1,2023-5-5 5:15,17.455910992378158
f1,2023-5-5 5:30,17.244161736263514
f1,2023-5-5 5:45,17.458634214802423
f1,2023-5-5 6:00,18.920963255409713
f1,2023-5-5 6:15,19.800812140239167
f1,2023-5-5 6:30,21.517407455966
f1,2023-5-5 6:45,22.35542116018567
f1,2023-5-5 7:00,22.22786221935546
f1,2023-5-5 7:15,22.37770353074988
f1,2023-5-5 7:30,22.794889763670803
f1,2023-5-5 7:45,22.892133023235708
f1,2023-5-5 8:00,22.738343103309372
f1,2023-5-5 8:15,22.840551628479318
f1,2023-5-5 8:30,23.544513850654404
f1,2023-5-5 8:45,24.485948048171313
f1,2023-5-5 9:00,24.721868254302617
f1,2023-5-5 9:15,24.844320924918023
f1,2023-5-5 9:30,24.174804995511902
f1,2023-5-5 9:45,23.650430723496015
f1,2023-5-5 10:00,23.781721697780654
f1,2023-5-5 10:15,23.09554258969051
f1,2023-5-5 10:30,24.682686126390642
f1,2023-5-5 10:45,24.512878355397298
f1,2023-5-5 11:00,25.999699357024443
f1,2023-5-5 11:15,27.249816499628402
f1,2023-5-5 11:30,29.063432585409632
f1,2023-5-5 11:45,29.44158317991188
f1,2023-5-5 12:00,31.325816864246107
f1,2023-5-5 12:15,30.893988119445204
f1,2023-5-5 12:30,30.978794172061747
f1,2023-5-5 12:45,30.73397014489303
f1,2023-5-5 13:00,30.248171696721506
f1,2023-5-5 13:15,29.520217775973105
f1,2023-5-5 13:30,30.172261360246623
f1,2023-5-5 13:45,31.317169104436452
f1,2023-5-5 14:00,30.695150581258606
f1,2023-5-5 14:15,30.61877543295861
f1,2023-5-5 14:30,29.873855072884215
f1,2023-5-5 14:45,29.504618301790188
f1,2023-5-5 15:00,29.748775187990578
f1,2023-5-5 15:15,30.75796631195735
f1,2023-5-5 15:30,30.783131740329758
f1,2023-5-5 15:45,30.874911098044702
f1,2023-5-5 16:00,31.080590549069328
f1,2023-5-5 16:15,31.814306459401152
f1,2023-5-5 16:30,31.809383555368505
f1,2023-5-5 16:45,31.246282557102298
f1,2023-5-5 17:00,29.973760891625894
f1,2023-5-5 17:15,29.89268664196443
f1,2023-5-5 17:30,29.276308700824636
f1,2023-5-5 17:45,29.40282500396371
f1,2023-5-5 18:00,29.31317844786954
f1,2023-5-5 18:15,30.75772539139374
f1,2023-5-5 18:30,29.84909240178836
f1,2023-5-5 18:45,30.045717769485606
f1,2023-5-5 19:00,26.414562655713034
f1,2023-5-5 19:15,26.543597875158262
f1,2023-5-5 19:30,24.977198156962302
f1,2023-5-5 19:45,24.455417172655515
f1,2023-5-5 20:00,23.404857553200358
f1,2023-5-5 20:15,23.15229894934711
f1,2023-5-5 20:30,24.429365642866355
f1,2023-5-5 20:45,21.83230229753281
f1,2023-5-5 21:00,20.02797708191803
f1,2023-5-5 21:15,18.092748728949935
f1,2023-5-5 21:30,17.99686779143507
f1,2023-5-5 21:45,21.01030641137458
f1,2023-5-5 22:00,21.861889119226227
f1,2023-5-5 22:15,22.724736875450773
f1,2023-5-5 22:30,25.00195737435866
f1,2023-5-5 22:45,25.305014284891257
f1,2023-5-5 23:00,25.892644539238105
f1,2023-5-5 23:15,24.36118253492343
f1,2023-5-5 23:30,20.01352698582687
f1,2023-5-5 23:45,22.759155382043623
f1,2023-5-6 0:00,22.355006439985594
f1,2023-5-6 0:15,17.788715979812757
f1,2023-5-6 0:30,16.147454705546984
f1,2023-5-6 0:45,15.774345627968373
f1,2023-5-6 1:00,15.249001529753414
f1,2023-5-6 1:15,15.091305676250135
f1,2023-5-6 1:30,14.85183225312157
f1,2023-5-6 1:45,15.218625238400314
f1,2023-5-6 2:00,14.213704605530213
f1,2023-5-6 2:15,14.05310722416043
f1,2023-5-6 2:30,13.633069073272019
f1,2023-5-6 2:45,14.1102181134603
f1,2023-5-6 3:00,15.532317313337701
f1,2023-5-6 3:15,17.02337018123626
f1,2023-5-6 3:30,17.662457088273623
f1,2023-5-6 3:45,16.575018599392138
f1,2023-5-6 4:00,15.181651752087193
f1,2023-5-6 4:15,12.719864874273998
f1,2023-5-6 4:30,9.830076191951342
f1,2023-5-6 4:45,9.975849109856625
f1,2023-5-6 5:00,9.235033587738219
f1,2023-5-6 5:15,8.779215219381895
f1,2023-5-6 5:30,8.847689195655299
f1,2023-5-6 5:45,7.717053766988945
f1,2023-5-6 6:00,8.224754141074307
f1,2023-5-6 6:15,8.089227162252179
f1,2023-5-6 6:30,8.473882522354751
f1,2023-5-6 6:45,9.613959120714195
f1,2023-5-6 7:00,8.410169089703617
f1,2023-5-6 7:15,8.862994340038654
f1,2023-5-6 7:30,8.85928460622683
f1,2023-5-6 7:45,11.015902311638937
f1,2023-5-6 8:00,11.743797748151849
f1,2023-5-6 8:15,10.84897845054387
f1,2023-5-6 8:30,8.189624584201596
f1,2023-5-6 8:45,6.165064173348253
f1,2023-5-6 9:00,5.6042606464830955
f1,2023-5-6 9:15,6.536410321749327
f1,2023-5-6 9:30,6.224739521187335
f1,2023-5-6 9:45,6.895727180691129
f1,2023-5-6 10:00,8.510705440202623
f1,2023-5-6 10:15,9.411766141396027
f1,2023-5-6 10:30,10.35478507308697
f1,2023-5-6 10:45,11.692487246251913
f1,2023-5-6 11:00,11.149933739675014
f1,2023-5-6 11:15,9.84805951399076
f1,2023-5-6 11:30,8.085354296967942
f1,2023-5-6 11:45,7.946916776270706
f1,2023-5-6 12:00,6.708966828834406
f1,2023-5-6 12:15,6.399777442630673
f1,2023-5-6 12:30,7.032789504150079
f1,2023-5-6 12:45,8.030818620930436
f1,2023-5-6 13:00,8.98197843018523
f1,2023-5-6 13:15,9.180717933712032
f1,2023-5-6 13:30,10.411614704903425
f1,2023-5-6 13:45,11.073807591501433
f1,2023-5-6 14:00,12.020466657277591
f1,2023-5-6 14:15,12.053616193785924
f1,2023-5-6 14:30,16.445811489987737
f1,2023-5-6 14:45,19.37868264497619
f1,2023-5-6 15:00,22.650854740511924
f1,2023-5-6 15:15,23.849528096115
f1,2023-5-6 15:30,23.749170252603083
f1,2023-5-6 15:45,23.529545182275033
f1,2023-5-6 16:00,22.962678173963454
f1,2023-5-6 16:15,23.331565720940254
f1,2023-5-6 16:30,25.19498157446128
f1,2023-5-6 16:45,25.646974995341985
f1,2023-5-6 17:00,26.29221117166651
f1,2023-5-6 17:15,27.332794372513348
f1,2023-5-6 17:30,28.02589521088457
f1,2023-5-6 17:45,28.409770637745268
f1,2023-5-6 18:00,28.785329642329124
f1,2023-5-6 18:15,31.39064720873218
f1,2023-5-6 18:30,31.4670974557623
f1,2023-5-6 18:45,32.5625591953846
f1,2023-5-6 19:00,32.845635324951814
f1,2023-5-6 19:15,32.49401807541412
f1,2023-5-6 19:30,31.524746669032794
f1,2023-5-6 19:45,31.743985365036984
f1,2023-5-6 20:00,31.75697014277314
f1,2023-5-6 20:15,31.774252307718058
f1,2023-5-6 20:30,28.300577914893545
f1,2023-5-6 20:45,26.8545195324992
f1,2023-5-6 21:00,27.03179006103654
f1,2023-5-6 21:15,26.826850671924113
f1,2023-5-6 21:30,26.96091707473081
f1,2023-5-6 21:45,26.57408227843352
f1,2023-5-6 22:00,26.858168836952046
f1,2023-5-6 22:15,26.648052492289647
f1,2023-5-6 22:30,24.099096007710195
f1,2023-5-6 22:45,23.81472398377416
f1,2023-5-6 23:00,20.21242167985912
f1,2023-5-6 23:15,20.765199125229024
f1,2023-5-6 23:30,19.414556482584636
f1,2023-5-6 23:45,16.875773721566368
f1,2023-5-7 0:00,17.381888184537534
f1,2023-5-7 0:15,15.039232128010429
f1,2023-5-7 0:30,13.093433557815072
f1,2023-5-7 0:45,12.042022213782595
f1,2023-5-7 1:00,11.028787418278656
f1,2023-5-7 1:15,9.253061803394042
f1,2023-5-7 1:30,9.098065999049755
f1,2023-5-7 1:45,9.47678177182705
f1,2023-5-7 2:00,9.306944450676497
f1,2023-5-7 2:15,9.638076159800235
f1,2023-5-7 2:30,10.523571063016403
f1,2023-5-7 2:45,11.119549438241162
f1,2023-5-7 3:00,8.106645015663815
f1,2023-5-7 3:15,8.070334818018951
f1,2023-5-7 3:30,6.368561326666484
f1,2023-5-7 3:45,5.028302993484022
f1,2023-5-7 4:00,4.140236393113425
f1,2023-5-7 4:15,5.012997046667435
f1,2023-5-7 4:30,7.393770670686836
f1,2023-5-7 4:45,9.794097581642053
f1,2023-5-7 5:00,11.357026295899518
f1,2023-5-7 5:15,16.444283215558208
f1,2023-5-7 5:30,15.876803599694712
f1,2023-5-7 5:45,15.795904947446692
f1,2023-5-7 6:00,16.308734526956915
f1,2023-5-7 6:15,17.624837117920904
f1,2023-5-7 6:30,16.687384471849775
f1,2023-5-7 6:45,17.956380508045154
f1,2023-5-7 7:00,18.376735043463476
f1,2023-5-7 7:15,18.343509505204587
f1,2023-5-7 7:30,17.021594901276007
f1,2023-5-7 7:45,15.579609669645574
f1,2023-5-7 8:00,18.418796387596714
f1,2023-5-7 8:15,19.209677783883148
f1,2023-5-7 8:30,19.096040185679023
f1,2023-5-7 8:45,18.28040257920888
f1,2023-5-7 9:00,18.798732747010344
f1,2023-5-7 9:15,18.63847682121052
f1,2023-5-7 9:30,18.16900120294291
f1,2023-5-7 9:45,18.127034944120194
f1,2023-5-7 10:00,19.513597564655623
f1,2023-5-7 10:15,17.948277377178
f1,2023-5-7 10:30,17.210391635188497
f1,2023-5-7 10:45,15.401055188353922
f1,2023-5-7 11:00,15.16828376784187
f1,2023-5-7 11:15,12.712497595885452
f1,2023-5-7 11:30,13.365319262613603
f1,2023-5-7 11:45,11.161817064543724
f1,2023-5-7 12:00,9.794179403979403
f1,2023-5-7 12:15,9.065378552184246
f1,2023-5-7 12:30,9.583224241831074
f1,2023-5-7 12:45,8.294555789151541
f1,2023-5-7 13:00,7.186264709349312
f1,2023-5-7 13:15,6.468153488880359
f1,2023-5-7 13:30,6.462137472124081
f1,2023-5-7 13:45,6.239657133811045
f1,2023-5-7 14:00,5.493694438372355
