站点编号,时间,出力(MW)
f1,2023-5-1 18:45,10.97220072
f1,2023-5-1 19:00,11.33559294
f1,2023-5-1 19:15,11.51592617
f1,2023-5-1 19:30,11.76171755
f1,2023-5-1 19:45,11.84731749
f1,2023-5-1 20:00,11.76238265
f1,2023-5-1 20:15,11.96861759
f1,2023-5-1 20:30,12.02483406
f1,2023-5-1 20:45,12.04698082
f1,2023-5-1 21:00,12.09293955
f1,2023-5-1 21:15,12.05198112
f1,2023-5-1 21:30,12.06085759
f1,2023-5-1 21:45,12.05314922
f1,2023-5-1 22:00,12.09013952
f1,2023-5-1 22:15,12.22559945
f1,2023-5-1 22:30,12.28631503
f1,2023-5-1 22:45,12.38760834
f1,2023-5-1 23:00,12.42992831
f1,2023-5-1 23:15,12.74530654
f1,2023-5-1 23:30,13.4633844
f1,2023-5-1 23:45,14.10472148
f1,2023-5-2 0:00,14.88215374
f1,2023-5-2 0:15,15.60273418
f1,2023-5-2 0:30,15.97903894
f1,2023-5-2 0:45,16.3236289
f1,2023-5-2 1:00,17.30712807
f1,2023-5-2 1:15,17.61940508
f1,2023-5-2 1:30,17.98230317
f1,2023-5-2 1:45,18.57759273
f1,2023-5-2 2:00,18.78305492
f1,2023-5-2 2:15,19.22319411
f1,2023-5-2 2:30,19.59542364
f1,2023-5-2 2:45,19.63842228
f1,2023-5-2 3:00,19.1326897
f1,2023-5-2 3:15,18.71515959
f1,2023-5-2 3:30,18.52493388
f1,2023-5-2 3:45,18.36526448
f1,2023-5-2 4:00,18.32822609
f1,2023-5-2 4:15,18.59392418
f1,2023-5-2 4:30,18.71136464
f1,2023-5-2 4:45,18.53341282
f1,2023-5-2 5:00,18.37116322
f1,2023-5-2 5:15,18.22025045
f1,2023-5-2 5:30,18.07616656
f1,2023-5-2 5:45,17.93458484
f1,2023-5-2 6:00,17.91311063
f1,2023-5-2 6:15,17.81131151
f1,2023-5-2 6:30,17.85913986
f1,2023-5-2 6:45,17.88589454
f1,2023-5-2 7:00,17.80945839
f1,2023-5-2 7:15,17.73889168
f1,2023-5-2 7:30,17.82552892
f1,2023-5-2 7:45,18.34122003
f1,2023-5-2 8:00,19.34556948
f1,2023-5-2 8:15,19.92476507
f1,2023-5-2 8:30,20.34574323
f1,2023-5-2 8:45,20.33947204
f1,2023-5-2 9:00,20.49050119
f1,2023-5-2 9:15,20.12301932
f1,2023-5-2 9:30,20.02045812
f1,2023-5-2 9:45,19.52741658
f1,2023-5-2 10:00,19.06031571
f1,2023-5-2 10:15,18.4239462
f1,2023-5-2 10:30,17.70797879
f1,2023-5-2 10:45,17.57027577
f1,2023-5-2 11:00,17.65278548
f1,2023-5-2 11:15,17.56703339
f1,2023-5-2 11:30,17.33697243
f1,2023-5-2 11:45,17.18599017
f1,2023-5-2 12:00,17.10151366
f1,2023-5-2 12:15,17.67261025
f1,2023-5-2 12:30,17.39771156
f1,2023-5-2 12:45,17.18122573
f1,2023-5-2 13:00,17.08198202
f1,2023-5-2 13:15,16.80517733
f1,2023-5-2 13:30,16.35985468
f1,2023-5-2 13:45,16.23788377
f1,2023-5-2 14:00,15.99971981
f1,2023-5-2 14:15,15.32733521
f1,2023-5-2 14:30,15.25670312
f1,2023-5-2 14:45,14.97669236
f1,2023-5-2 15:00,15.04063314
f1,2023-5-2 15:15,14.98013034
f1,2023-5-2 15:30,14.97705824
f1,2023-5-2 15:45,14.89963976
f1,2023-5-2 16:00,14.71472611
f1,2023-5-2 16:15,14.5161512
f1,2023-5-2 16:30,14.28764185
f1,2023-5-2 16:45,14.09417018
f1,2023-5-2 17:00,13.99515919
f1,2023-5-2 17:15,14.31899139
f1,2023-5-2 17:30,14.37665401
f1,2023-5-2 17:45,14.620517
f1,2023-5-2 18:00,14.79093446
f1,2023-5-2 18:15,14.83011306
f1,2023-5-2 18:30,14.80394964
f1,2023-5-2 18:45,14.84656164
f1,2023-5-2 19:00,14.77296854
f1,2023-5-2 19:15,14.91444938
f1,2023-5-2 19:30,14.89713032
f1,2023-5-2 19:45,14.91288424
f1,2023-5-2 20:00,14.75425294
f1,2023-5-2 20:15,14.5613452
f1,2023-5-2 20:30,14.43325353
f1,2023-5-2 20:45,14.36874263
f1,2023-5-2 21:00,14.08947462
f1,2023-5-2 21:15,14.21799714
f1,2023-5-2 21:30,14.61539407
f1,2023-5-2 21:45,14.56338509
f1,2023-5-2 22:00,14.48723894
f1,2023-5-2 22:15,14.78034233
f1,2023-5-2 22:30,14.66026687
f1,2023-5-2 22:45,14.15859217
f1,2023-5-2 23:00,13.63876592
f1,2023-5-2 23:15,13.04919462
f1,2023-5-2 23:30,12.23050071
f1,2023-5-2 23:45,10.99164473
f1,2023-5-3 0:00,10.70951594
f1,2023-5-3 0:15,10.58797469
f1,2023-5-3 0:30,10.70066848
f1,2023-5-3 0:45,10.87531052
f1,2023-5-3 1:00,10.91116461
f1,2023-5-3 1:15,10.76902336
f1,2023-5-3 1:30,10.62765212
f1,2023-5-3 1:45,10.49697712
f1,2023-5-3 2:00,10.34302974
f1,2023-5-3 2:15,10.30381365
f1,2023-5-3 2:30,10.59816244
f1,2023-5-3 2:45,10.55595335
f1,2023-5-3 3:00,10.22896242
f1,2023-5-3 3:15,10.05229245
f1,2023-5-3 3:30,9.893293072
f1,2023-5-3 3:45,9.344946153
f1,2023-5-3 4:00,9.093627327
f1,2023-5-3 4:15,8.79839297
f1,2023-5-3 4:30,8.639325173
f1,2023-5-3 4:45,8.507175202
f1,2023-5-3 5:00,8.277876872
f1,2023-5-3 5:15,8.109192743
f1,2023-5-3 5:30,7.851164124
f1,2023-5-3 5:45,7.630659375
f1,2023-5-3 6:00,7.361228884
f1,2023-5-3 6:15,7.038315433
f1,2023-5-3 6:30,6.697961031
f1,2023-5-3 6:45,6.47169154
f1,2023-5-3 7:00,6.045047324
f1,2023-5-3 7:15,5.749267101
f1,2023-5-3 7:30,5.394522988
f1,2023-5-3 7:45,5.21439815
f1,2023-5-3 8:00,4.959818321
f1,2023-5-3 8:15,4.795692021
f1,2023-5-3 8:30,4.630257404
f1,2023-5-3 8:45,4.449492555
f1,2023-5-3 9:00,4.147545043
f1,2023-5-3 9:15,3.45454366
f1,2023-5-3 9:30,2.48411723
f1,2023-5-3 9:45,1.328107772
f1,2023-5-3 10:00,0.599844971
f1,2023-5-3 10:15,0.579150211
f1,2023-5-3 10:30,0.636859921
f1,2023-5-3 10:45,0.237792835
f1,2023-5-3 11:00,0.044011996
f1,2023-5-3 11:15,0.020452803
f1,2023-5-3 11:30,0.108109802
f1,2023-5-3 11:45,0.065092327
f1,2023-5-3 12:00,-0.050335282
f1,2023-5-3 12:15,-0.014320279
f1,2023-5-3 12:30,0.114808101
f1,2023-5-3 12:45,0.328967523
f1,2023-5-3 13:00,0.389697816
f1,2023-5-3 13:15,0.492719853
f1,2023-5-3 13:30,0.603446847
f1,2023-5-3 13:45,0.557521787
f1,2023-5-3 14:00,0.648161976
f1,2023-5-3 14:15,0.730260318
f1,2023-5-3 14:30,1.143093378
f1,2023-5-3 14:45,1.797006345
f1,2023-5-3 15:00,2.863569184
f1,2023-5-3 15:15,3.529103104
f1,2023-5-3 15:30,4.027247925
f1,2023-5-3 15:45,4.288499276
f1,2023-5-3 16:00,4.810435633
f1,2023-5-3 16:15,5.365473241
f1,2023-5-3 16:30,6.055888654
f1,2023-5-3 16:45,7.136769169
f1,2023-5-3 17:00,7.856153003
f1,2023-5-3 17:15,8.547599608
f1,2023-5-3 17:30,8.859602629
f1,2023-5-3 17:45,9.541670415
f1,2023-5-3 18:00,9.802400087
f1,2023-5-3 18:15,10.03246229
f1,2023-5-3 18:30,10.31055235
f1,2023-5-3 18:45,10.39646396
f1,2023-5-3 19:00,10.51695091
f1,2023-5-3 19:15,10.46416729
f1,2023-5-3 19:30,10.5875846
f1,2023-5-3 19:45,10.673908
f1,2023-5-3 20:00,10.66255195
f1,2023-5-3 20:15,10.15158841
f1,2023-5-3 20:30,9.945113225
f1,2023-5-3 20:45,9.549702327
f1,2023-5-3 21:00,8.994492438
f1,2023-5-3 21:15,8.726592763
f1,2023-5-3 21:30,8.70619938
f1,2023-5-3 21:45,8.773838492
f1,2023-5-3 22:00,8.816303293
f1,2023-5-3 22:15,8.698120773
f1,2023-5-3 22:30,8.5695489
f1,2023-5-3 22:45,8.435020316
f1,2023-5-3 23:00,8.512273802
f1,2023-5-3 23:15,8.479826026
f1,2023-5-3 23:30,8.641994825
f1,2023-5-3 23:45,8.853248251
f1,2023-5-4 0:00,8.904007114
f1,2023-5-4 0:15,8.857594001
f1,2023-5-4 0:30,8.752708753
f1,2023-5-4 0:45,8.320788435
f1,2023-5-4 1:00,8.016793316
f1,2023-5-4 1:15,7.941039079
f1,2023-5-4 1:30,7.459356663
f1,2023-5-4 1:45,7.223257054
f1,2023-5-4 2:00,6.937902799
f1,2023-5-4 2:15,6.486620046
f1,2023-5-4 2:30,6.158543048
f1,2023-5-4 2:45,5.790873773
f1,2023-5-4 3:00,5.505326062
f1,2023-5-4 3:15,5.277123636
f1,2023-5-4 3:30,5.097311998
f1,2023-5-4 3:45,4.988737045
f1,2023-5-4 4:00,4.788845508
f1,2023-5-4 4:15,4.571256355
f1,2023-5-4 4:30,4.622145362
f1,2023-5-4 4:45,4.674885246
f1,2023-5-4 5:00,4.953116987
f1,2023-5-4 5:15,5.281497407
f1,2023-5-4 5:30,5.673460483
f1,2023-5-4 5:45,5.991878536
f1,2023-5-4 6:00,6.037037938
f1,2023-5-4 6:15,5.929217074
f1,2023-5-4 6:30,5.715409943
f1,2023-5-4 6:45,5.453533012
f1,2023-5-4 7:00,4.975859698
f1,2023-5-4 7:15,4.817714083
f1,2023-5-4 7:30,4.645243186
f1,2023-5-4 7:45,4.529945168
f1,2023-5-4 8:00,4.298199459
f1,2023-5-4 8:15,4.098850324
f1,2023-5-4 8:30,3.880760303
f1,2023-5-4 8:45,3.722643545
f1,2023-5-4 9:00,3.543852591
f1,2023-5-4 9:15,3.414611453
f1,2023-5-4 9:30,3.336319343
f1,2023-5-4 9:45,3.411280606
f1,2023-5-4 10:00,3.585845135
f1,2023-5-4 10:15,3.824953116
f1,2023-5-4 10:30,4.350391383
f1,2023-5-4 10:45,5.226516813
f1,2023-5-4 11:00,6.359238042
f1,2023-5-4 11:15,8.624206815
f1,2023-5-4 11:30,11.04779032
f1,2023-5-4 11:45,13.85511877
f1,2023-5-4 12:00,16.92937629
f1,2023-5-4 12:15,19.82070385
f1,2023-5-4 12:30,21.60406597
f1,2023-5-4 12:45,22.67465319
f1,2023-5-4 13:00,23.29643642
f1,2023-5-4 13:15,24.23655394
f1,2023-5-4 13:30,25.02606422
f1,2023-5-4 13:45,25.87623746
f1,2023-5-4 14:00,26.2060461
f1,2023-5-4 14:15,27.41442498
f1,2023-5-4 14:30,28.238653
f1,2023-5-4 14:45,28.81672726
f1,2023-5-4 15:00,29.59491609
f1,2023-5-4 15:15,29.71805654
f1,2023-5-4 15:30,29.42927802
f1,2023-5-4 15:45,29.29382317
f1,2023-5-4 16:00,29.20020096
f1,2023-5-4 16:15,29.1186998
f1,2023-5-4 16:30,28.91242172
f1,2023-5-4 16:45,28.51892828
f1,2023-5-4 17:00,28.21001093
f1,2023-5-4 17:15,28.09535598
f1,2023-5-4 17:30,28.13850915
f1,2023-5-4 17:45,27.77824149
f1,2023-5-4 18:00,27.83828856
f1,2023-5-4 18:15,27.72797836
f1,2023-5-4 18:30,27.60011881
f1,2023-5-4 18:45,27.29406505
f1,2023-5-4 19:00,27.16314102
f1,2023-5-4 19:15,26.84772919
f1,2023-5-4 19:30,26.12556759
f1,2023-5-4 19:45,25.38079872
f1,2023-5-4 20:00,24.76395147
f1,2023-5-4 20:15,25.04253894
f1,2023-5-4 20:30,24.18684608
f1,2023-5-4 20:45,24.09784653
f1,2023-5-4 21:00,23.21711563
f1,2023-5-4 21:15,22.46261123
f1,2023-5-4 21:30,21.41662571
f1,2023-5-4 21:45,20.42581823
f1,2023-5-4 22:00,19.12970491
f1,2023-5-4 22:15,18.30525939
f1,2023-5-4 22:30,17.76348362
f1,2023-5-4 22:45,17.1790033
f1,2023-5-4 23:00,17.20628386
f1,2023-5-4 23:15,17.26608825
f1,2023-5-4 23:30,17.65278241
f1,2023-5-4 23:45,17.78912114
f1,2023-5-5 0:00,17.85183557
f1,2023-5-5 0:15,18.02207541
f1,2023-5-5 0:30,18.08179958
f1,2023-5-5 0:45,17.99943477
f1,2023-5-5 1:00,17.79933761
f1,2023-5-5 1:15,17.58840722
f1,2023-5-5 1:30,17.62299265
f1,2023-5-5 1:45,17.57311652
f1,2023-5-5 2:00,17.02437632
f1,2023-5-5 2:15,16.51802436
f1,2023-5-5 2:30,16.34483587
f1,2023-5-5 2:45,16.219461
f1,2023-5-5 3:00,16.37176597
f1,2023-5-5 3:15,16.30902389
f1,2023-5-5 3:30,16.44334246
f1,2023-5-5 3:45,16.57939043
f1,2023-5-5 4:00,17.15228195
f1,2023-5-5 4:15,17.44404876
f1,2023-5-5 4:30,17.63086626
f1,2023-5-5 4:45,18.1310177
f1,2023-5-5 5:00,19.12807999
f1,2023-5-5 5:15,19.68299631
f1,2023-5-5 5:30,20.45398199
f1,2023-5-5 5:45,20.96365813
f1,2023-5-5 6:00,21.64493608
f1,2023-5-5 6:15,22.44316314
f1,2023-5-5 6:30,23.69279396
f1,2023-5-5 6:45,24.60620467
f1,2023-5-5 7:00,25.03058812
f1,2023-5-5 7:15,25.62395398
f1,2023-5-5 7:30,25.83023802
f1,2023-5-5 7:45,25.89318479
f1,2023-5-5 8:00,25.95739913
f1,2023-5-5 8:15,26.14163725
f1,2023-5-5 8:30,26.3341104
f1,2023-5-5 8:45,26.33538609
f1,2023-5-5 9:00,26.50574996
f1,2023-5-5 9:15,26.54840186
f1,2023-5-5 9:30,26.64565231
f1,2023-5-5 9:45,26.65854798
f1,2023-5-5 10:00,26.55610722
f1,2023-5-5 10:15,26.32308407
f1,2023-5-5 10:30,26.27161722
f1,2023-5-5 10:45,26.27359083
f1,2023-5-5 11:00,26.66828864
f1,2023-5-5 11:15,27.39821488
f1,2023-5-5 11:30,28.07262854
f1,2023-5-5 11:45,29.03833066
f1,2023-5-5 12:00,30.72701762
f1,2023-5-5 12:15,31.23067719
f1,2023-5-5 12:30,31.75886376
f1,2023-5-5 12:45,31.95314586
f1,2023-5-5 13:00,32.20338706
f1,2023-5-5 13:15,32.21778177
f1,2023-5-5 13:30,32.5156178
f1,2023-5-5 13:45,32.13381607
f1,2023-5-5 14:00,31.90423253
f1,2023-5-5 14:15,31.89969278
f1,2023-5-5 14:30,32.09826338
f1,2023-5-5 14:45,31.95587725
f1,2023-5-5 15:00,31.52889685
f1,2023-5-5 15:15,31.83002871
f1,2023-5-5 15:30,32.12486709
f1,2023-5-5 15:45,32.43345992
f1,2023-5-5 16:00,32.47438766
f1,2023-5-5 16:15,32.26489072
f1,2023-5-5 16:30,31.94433389
f1,2023-5-5 16:45,31.25750266
f1,2023-5-5 17:00,30.50793714
f1,2023-5-5 17:15,29.50555398
f1,2023-5-5 17:30,28.41762085
f1,2023-5-5 17:45,27.80628929
f1,2023-5-5 18:00,27.21957643
f1,2023-5-5 18:15,26.78949341
f1,2023-5-5 18:30,26.11678042
f1,2023-5-5 18:45,25.63627827
f1,2023-5-5 19:00,25.21138538
f1,2023-5-5 19:15,24.31802027
f1,2023-5-5 19:30,23.04434399
f1,2023-5-5 19:45,22.43998346
f1,2023-5-5 20:00,20.97368123
f1,2023-5-5 20:15,19.16404332
f1,2023-5-5 20:30,18.23857495
f1,2023-5-5 20:45,16.32610774
f1,2023-5-5 21:00,14.80577315
f1,2023-5-5 21:15,13.6968072
f1,2023-5-5 21:30,13.93095405
f1,2023-5-5 21:45,15.45960246
f1,2023-5-5 22:00,17.83506949
f1,2023-5-5 22:15,21.94231267
f1,2023-5-5 22:30,24.59835667
f1,2023-5-5 22:45,26.27369098
f1,2023-5-5 23:00,26.53236344
f1,2023-5-5 23:15,25.33412913
f1,2023-5-5 23:30,22.69106345
f1,2023-5-5 23:45,19.09256053
f1,2023-5-6 0:00,16.65707444
f1,2023-5-6 0:15,14.82813191
f1,2023-5-6 0:30,13.80127928
f1,2023-5-6 0:45,13.23127022
f1,2023-5-6 1:00,13.03502001
f1,2023-5-6 1:15,12.93299331
f1,2023-5-6 1:30,12.91300826
f1,2023-5-6 1:45,12.86025511
f1,2023-5-6 2:00,12.3239562
f1,2023-5-6 2:15,12.15447386
f1,2023-5-6 2:30,12.20421623
f1,2023-5-6 2:45,12.47329969
f1,2023-5-6 3:00,13.24340092
f1,2023-5-6 3:15,14.57011706
f1,2023-5-6 3:30,15.43647288
f1,2023-5-6 3:45,15.89479656
f1,2023-5-6 4:00,15.9443274
f1,2023-5-6 4:15,14.36592154
f1,2023-5-6 4:30,12.35268793
f1,2023-5-6 4:45,10.40987518
f1,2023-5-6 5:00,9.344304054
f1,2023-5-6 5:15,8.807033343
f1,2023-5-6 5:30,8.71363518
f1,2023-5-6 5:45,9.017757853
f1,2023-5-6 6:00,9.207033915
f1,2023-5-6 6:15,9.142571113
f1,2023-5-6 6:30,9.442736742
f1,2023-5-6 6:45,9.709899617
f1,2023-5-6 7:00,10.11480087
f1,2023-5-6 7:15,10.53503698
f1,2023-5-6 7:30,10.91691031
f1,2023-5-6 7:45,11.62448777
f1,2023-5-6 8:00,11.51636205
f1,2023-5-6 8:15,11.22460066
f1,2023-5-6 8:30,10.7585012
f1,2023-5-6 8:45,10.00884974
f1,2023-5-6 9:00,9.706868526
f1,2023-5-6 9:15,9.407823753
f1,2023-5-6 9:30,9.254084738
f1,2023-5-6 9:45,9.114675143
f1,2023-5-6 10:00,9.102171234
f1,2023-5-6 10:15,9.306644031
f1,2023-5-6 10:30,9.50687889
f1,2023-5-6 10:45,9.722825765
f1,2023-5-6 11:00,9.264833208
f1,2023-5-6 11:15,8.686822281
f1,2023-5-6 11:30,7.745484257
f1,2023-5-6 11:45,7.220112639
f1,2023-5-6 12:00,6.783722628
f1,2023-5-6 12:15,7.200384557
f1,2023-5-6 12:30,7.928352438
f1,2023-5-6 12:45,8.90247937
f1,2023-5-6 13:00,9.585169895
f1,2023-5-6 13:15,10.81060828
f1,2023-5-6 13:30,11.51123958
f1,2023-5-6 13:45,12.46760128
f1,2023-5-6 14:00,14.22229045
f1,2023-5-6 14:15,15.71218461
f1,2023-5-6 14:30,18.19072846
f1,2023-5-6 14:45,21.09103991
f1,2023-5-6 15:00,23.22569421
f1,2023-5-6 15:15,24.21800834
f1,2023-5-6 15:30,24.83230139
f1,2023-5-6 15:45,24.95060886
f1,2023-5-6 16:00,25.05297301
f1,2023-5-6 16:15,25.43004918
f1,2023-5-6 16:30,25.72760593
f1,2023-5-6 16:45,26.11013311
f1,2023-5-6 17:00,26.17846584
f1,2023-5-6 17:15,26.18517345
f1,2023-5-6 17:30,26.02859813
f1,2023-5-6 17:45,26.25134877
f1,2023-5-6 18:00,26.93904287
f1,2023-5-6 18:15,27.24490687
f1,2023-5-6 18:30,28.22962581
f1,2023-5-6 18:45,28.83335996
f1,2023-5-6 19:00,28.90457774
f1,2023-5-6 19:15,28.34119744
f1,2023-5-6 19:30,27.77907209
f1,2023-5-6 19:45,27.22864846
f1,2023-5-6 20:00,26.49055946
f1,2023-5-6 20:15,25.60384471
f1,2023-5-6 20:30,24.47582047
f1,2023-5-6 20:45,24.23947431
f1,2023-5-6 21:00,23.74889719
f1,2023-5-6 21:15,23.57600862
f1,2023-5-6 21:30,23.48923644
f1,2023-5-6 21:45,23.49262776
f1,2023-5-6 22:00,23.11469813
f1,2023-5-6 22:15,22.55540531
f1,2023-5-6 22:30,21.54435157
f1,2023-5-6 22:45,20.72911214
f1,2023-5-6 23:00,19.73819726
f1,2023-5-6 23:15,18.15678761
f1,2023-5-6 23:30,16.9147773
f1,2023-5-6 23:45,15.81605655
f1,2023-5-7 0:00,14.80755438
f1,2023-5-7 0:15,13.08372098
f1,2023-5-7 0:30,11.69279789
f1,2023-5-7 0:45,10.57598696
f1,2023-5-7 1:00,9.209367568
f1,2023-5-7 1:15,8.624321913
f1,2023-5-7 1:30,8.276272384
f1,2023-5-7 1:45,8.447578628
f1,2023-5-7 2:00,8.507846104
f1,2023-5-7 2:15,9.069808524
f1,2023-5-7 2:30,9.674581469
f1,2023-5-7 2:45,9.585105719
f1,2023-5-7 3:00,8.539726415
f1,2023-5-7 3:15,6.707217047
f1,2023-5-7 3:30,4.307869621
f1,2023-5-7 3:45,1.707161877
f1,2023-5-7 4:00,1.439787582
f1,2023-5-7 4:15,1.539084722
f1,2023-5-7 4:30,2.010827297
f1,2023-5-7 4:45,4.14910711
f1,2023-5-7 5:00,7.158125958
f1,2023-5-7 5:15,10.39406393
f1,2023-5-7 5:30,14.46446948
f1,2023-5-7 5:45,17.86601512
f1,2023-5-7 6:00,20.23753036
f1,2023-5-7 6:15,19.49027962
f1,2023-5-7 6:30,17.23854671
f1,2023-5-7 6:45,16.04928322
f1,2023-5-7 7:00,15.01030903
f1,2023-5-7 7:15,15.23438765
f1,2023-5-7 7:30,16.46909936
f1,2023-5-7 7:45,17.73106842
f1,2023-5-7 8:00,19.31428699
f1,2023-5-7 8:15,19.83084891
f1,2023-5-7 8:30,19.91645012
f1,2023-5-7 8:45,19.47417447
f1,2023-5-7 9:00,19.20276538
f1,2023-5-7 9:15,18.87904215
f1,2023-5-7 9:30,18.45375802
f1,2023-5-7 9:45,17.87550727
f1,2023-5-7 10:00,17.46009264
f1,2023-5-7 10:15,17.16363122
f1,2023-5-7 10:30,16.4677559
f1,2023-5-7 10:45,15.6830127
f1,2023-5-7 11:00,14.48946595
f1,2023-5-7 11:15,13.24007293
f1,2023-5-7 11:30,11.59584847
f1,2023-5-7 11:45,10.13243142
f1,2023-5-7 12:00,8.825496157
f1,2023-5-7 12:15,7.608979962
f1,2023-5-7 12:30,6.585344431
f1,2023-5-7 12:45,5.828142445
f1,2023-5-7 13:00,5.006271793
f1,2023-5-7 13:15,4.173665477
f1,2023-5-7 13:30,3.61762437
f1,2023-5-7 13:45,2.894994389
f1,2023-5-7 14:00,2.224093471
f1,2023-5-7 14:15,1.788584511
f1,2023-5-7 14:30,1.498256761
f1,2023-5-7 14:45,1.541990564
f1,2023-5-7 15:00,1.609581407
f1,2023-5-7 15:15,1.727088644
f1,2023-5-7 15:30,1.63229353
f1,2023-5-7 15:45,1.519045637
f1,2023-5-7 16:00,1.4165353
f1,2023-5-7 16:15,1.429718524
f1,2023-5-7 16:30,1.431155279
f1,2023-5-7 16:45,1.285499128
f1,2023-5-7 17:00,1.060378413
f1,2023-5-7 17:15,1.03180232
f1,2023-5-7 17:30,0.993434605
f1,2023-5-7 17:45,1.138642305
f1,2023-5-7 18:00,1.239991111
f1,2023-5-7 18:15,1.367910192
f1,2023-5-7 18:30,1.669358703
f1,2023-5-7 18:45,2.333935676
f1,2023-5-7 19:00,2.947437833
f1,2023-5-7 19:15,2.955699181
f1,2023-5-7 19:30,2.702999316
f1,2023-5-7 19:45,2.329494846
f1,2023-5-7 20:00,2.174305024
f1,2023-5-7 20:15,2.235108413
f1,2023-5-7 20:30,2.291435256
f1,2023-5-7 20:45,2.344984097
f1,2023-5-7 21:00,2.534217383
f1,2023-5-7 21:15,2.335370603
f1,2023-5-7 21:30,2.067126809
f1,2023-5-7 21:45,1.735068871
f1,2023-5-7 22:00,1.477313534
f1,2023-5-7 22:15,1.432023494
f1,2023-5-7 22:30,1.634113468
f1,2023-5-7 22:45,1.590990305
f1,2023-5-7 23:00,1.46684664
f1,2023-5-7 23:15,1.891327813
f1,2023-5-7 23:30,3.303616819
f1,2023-5-7 23:45,4.925610144
f1,2023-5-8 0:00,6.370479945
f1,2023-5-8 0:15,6.940587754
f1,2023-5-8 0:30,6.569338642
f1,2023-5-8 0:45,6.175260616
f1,2023-5-8 1:00,5.649821252
f1,2023-5-8 1:15,5.232138312
f1,2023-5-8 1:30,4.917730794
f1,2023-5-8 1:45,4.972223535
f1,2023-5-8 2:00,4.78178774
f1,2023-5-8 2:15,4.430945568
f1,2023-5-8 2:30,3.780599695
f1,2023-5-8 2:45,3.3764547
f1,2023-5-8 3:00,3.243361376
f1,2023-5-8 3:15,3.288696011
f1,2023-5-8 3:30,3.436196379
f1,2023-5-8 3:45,3.756852005
f1,2023-5-8 4:00,4.135794686
f1,2023-5-8 4:15,4.541388413
f1,2023-5-8 4:30,5.055542282
f1,2023-5-8 4:45,5.647517159
f1,2023-5-8 5:00,6.287111849
f1,2023-5-8 5:15,7.033546729
f1,2023-5-8 5:30,8.487992047
f1,2023-5-8 5:45,9.966799731
f1,2023-5-8 6:00,11.73169314
f1,2023-5-8 6:15,13.82220875
